"","Triangle_index","Size","Angle.C","Angle.B","Angle.A","Side.A_B","SideC_A","Side.B_C","Total_size","Hand","Vision","Type","Angle.Type","Full.Type","duration","Trial_number","subjID","DistError","AngleError","M1AE","M1DE","M2AE","M2DE","EEMAE","EEMDE"
"82",9,200,60,80,40,134.73,200,176.653,506.4177772,"LH","off","scale","acute","60-80-40",582.36,11,"DT04",0.214262858,30.65262279,-34.4414177063326,0.306944303305125,-23.2547061135151,0.298990124895464,-22.529274377092,0.263903019268248
"83",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",35.4288,9,"DT05",1.023822418,-0.57740524,32.2483856861217,0.357549032358769,46.8672716705811,1.63298144060288,34.7080894532833,0.852124357451634
"84",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",31.5646,26,"DT05",0.78626412,-26.98589468,7.51474920261805,0.468389076771057,36.7923382487199,2.00890760504483,35.6769803980048,0.843594870753362
"85",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",34.189,17,"DT05",0.884036173,44.53237705,26.9932408311558,0.471770096228017,45.5008146680752,1.73928777332171,33.8853263872448,0.961979803235976
"86",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",40.0529,28,"DT05",0.790500813,25.21786971,14.6600356862983,0.427722699442535,36.8780627854061,1.09608646660991,41.0890676975598,0.695037110247963
"87",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",45.6384,10,"DT05",0.946993093,33.0407933,24.5548102074385,0.391801914953028,37.1924308348112,0.900228475327684,31.4511825908594,0.706994520552188
"88",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",37.283,18,"DT05",0.81080404,-7.410865717,20.3922974544062,0.457538308913376,28.537554699326,0.831403722478133,29.1423744570659,0.715027410245253
"89",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",36.8703,21,"DT05",0.763401797,39.70242554,32.735082044458,0.454809182364171,21.2015143107422,0.998938588746293,37.2741610149782,0.670932674715419
"90",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",107.4488,4,"DT05",0.48200233,8.504338867,26.0129927222092,0.477314335783107,16.7406261367539,0.57238075479428,36.585919250227,0.460465546224464
"91",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",118.027,12,"DT05",0.794158587,54.00803117,22.9962621599738,0.450449847821232,19.1476905767882,0.466015984915763,39.6332434935749,0.438862378616367
"92",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",91.9795,30,"DT05",0.395844833,-62.05162737,23.7812647104521,0.412797798187721,23.8102857301017,0.382038670153028,35.0622936795368,0.470081711919539
"93",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",111.5815,20,"DT05",0.746158163,48.45856791,28.0733739690205,0.474697618062917,24.7163043960959,0.463647245869591,42.9463776997809,0.475673791501562
"94",3,100,60,80,40,67.365,100,88.327,253.2088886,"RH","off","scale","acute","60-80-40",183.6018,23,"DT05",0.492665703,113.8692226,25.6944954969459,0.485578443312913,18.3355897477555,0.581737736644395,39.1905674431932,0.405106938367335
"95",3,100,60,80,40,67.365,100,88.327,253.2088886,"RH","off","scale","acute","60-80-40",148.7191,2,"DT05",0.002746746,-60.49462491,25.3371103738674,0.481328061005687,17.8620159700155,0.46952642087844,42.5209319731433,0.461604539549692
"96",4,200,60,80,40,134.73,200,176.653,506.4177772,"RH","off","scale","acute","60-80-40",341.6708,22,"DT05",0.617976863,25.94043515,24.5468866561991,0.47045613033948,18.6955531161792,0.441568813018618,40.7319671352611,0.405866715329492
"97",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",40.4552,3,"DT05",0.956371092,23.5505688,-27.9687283108383,0.391788896147166,-42.3022407277605,1.1925831228783,-32.6391981263828,0.969934697114458
"98",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",36.0545,13,"DT05",0.837066921,-0.168487712,-30.321589978557,0.528085377072239,-26.8694456670422,1.21205036999591,-35.7200876014359,0.819138647379226
"99",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",35.7975,25,"DT05",1.317379427,9.095099403,-34.1833183215337,0.439550849282048,-18.4393078453004,3.35130883378347,-32.9048949703779,0.85333290148103
"100",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",36.2103,6,"DT05",0.847585159,-31.32617692,-42.9318907673068,0.496564075218108,-24.3574120191695,1.41902523187461,-36.6920024135031,0.938367948346394
"101",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",44.119,11,"DT05",0.815462669,25.40590241,-33.7035760845314,0.440208059261904,-18.7526823988653,0.737529404333485,-36.1921898712364,0.734704955810947
"102",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",41.3378,19,"DT05",1.063286627,22.46417088,-29.5022448169363,0.416447507792435,-21.0467266265687,0.716335827699768,-36.5356250954758,0.709447046390032
"103",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",41.4937,14,"DT05",0.760420125,5.283461032,-29.1662300254558,0.352116279104428,-21.8006265183361,0.699799038148276,-39.7576209378695,0.606312876775907
"104",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",94.8056,27,"DT05",0.51497702,33.91389955,-27.8571529882317,0.491048059566364,-22.6173629299405,0.536496069155851,-40.7605979997388,0.472399010012925
"105",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",115.3683,8,"DT05",0.636313291,-21.27160358,-25.1618652312897,0.493510824093547,-17.1541772288318,0.638769068822829,-40.1105874505437,0.450870245821434
"106",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",128.0568,16,"DT05",0.645598612,-1.530412216,-28.2016655028449,0.468255508559005,-18.1854826168536,0.608317319418902,-41.4361022839601,0.45473905969219
"107",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",105.5175,5,"DT05",0.669938848,21.73726816,-25.2035211219923,0.46834705818999,-25.9149819758966,0.51538807711713,-39.8661576245397,0.435593808248877
"108",8,100,60,80,40,67.365,100,88.327,253.2088886,"LH","off","scale","acute","60-80-40",190.7726,7,"DT05",0.592197223,28.36308073,-25.318601934145,0.441053889406178,-20.3095547156998,0.476980732472705,-39.7940321561907,0.439684727249864
"109",8,100,60,80,40,67.365,100,88.327,253.2088886,"LH","off","scale","acute","60-80-40",182.8089,15,"DT05",0.550638322,30.4511185,-27.0796757828018,0.433318222470908,-19.357650260336,0.493932905554656,-34.9319901579252,0.418796426054461
"110",9,200,60,80,40,134.73,200,176.653,506.4177772,"LH","off","scale","acute","60-80-40",312.5519,24,"DT05",0.362956544,25.70228823,-27.0589511494416,0.459223659568622,-22.5989167699703,0.512988659731459,-40.5205418012534,0.409795630727571
"111",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",31.3855,21,"DT07",1.462106549,-53.57993208,-45.8681652626772,0.926192304542427,-67.5807523752646,0.969257745642659,85.5786084666682,0.26603533900512
"112",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",27.0076,18,"DT07",0.839326304,-53.14145101,-52.5179382262531,0.636008025220461,-61.0086676544969,0.207462644695724,72.0512074239867,0.546485204429187
"113",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",34.7914,8,"DT07",1.488851706,-49.07161836,-50.4512751560414,0.815527750270925,-52.7928048934154,0.859352091985853,66.1407158088058,0.141900110375845
"114",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",26.013,30,"DT07",0.905280425,-37.74117637,-48.065443642377,0.838258472482991,-67.5779161857433,0.589342334495096,-93.9780699767463,0.0253289199022866
"115",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",40.3662,27,"DT07",1.140079264,-40.83414339,-49.8360341996491,0.814820498008296,-63.2296024848642,0.961110244473809,81.1373580111895,0.116709172258731
"116",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",34.6249,13,"DT07",0.610525401,-65.20567608,-50.093149639093,0.776033107884788,-55.8420420954302,0.470172980570124,-15.3980806193398,0.137189894418343
"117",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",43.7833,4,"DT07",0.793393286,-52.88867452,-46.3132742137774,0.811573824532085,-50.6037056105087,0.923238844905113,41.0379023827218,0.22487437048632
"118",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",40.1879,22,"DT07",1.310705677,-46.96772292,-47.7973912811548,0.824327726387408,-41.8198241987495,0.725317634656295,-3.75915099733592,0.141742474032918
"119",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",142.8004,5,"DT07",0.741458849,-27.43943127,-48.1768121081371,0.806867718780229,-43.6547723232064,0.723418945743424,-17.6243416555499,0.169888774597919
"120",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",134.7699,16,"DT07",1.120712953,-58.58504939,-48.4075436187016,0.806704319052156,-48.9449086051033,0.746597995489442,15.2594623329041,0.15625459018264
"121",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",123.0641,25,"DT07",1.083018532,-32.74649842,-47.8103367002625,0.780811723615786,-46.4521203425174,0.789507014881897,-11.1012098936695,0.204905270057242
"122",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",115.9041,29,"DT07",0.854210435,-38.87361111,-49.2045188715223,0.81328616341124,-43.9122962265128,0.699541067246902,-12.6243602136307,0.134920743603708
"123",3,100,60,80,40,67.365,100,88.327,253.2088886,"RH","off","scale","acute","60-80-40",227.0292,11,"DT07",0.774497911,-49.28434846,-48.5385663210344,0.803346152854592,-44.0913061539047,0.714287221706703,2.98056965289871,0.245496086450361
"124",3,100,60,80,40,67.365,100,88.327,253.2088886,"RH","off","scale","acute","60-80-40",227.9447,17,"DT07",1.036810873,-66.60990287,-48.3917757726277,0.768285618414525,-44.9999397361315,0.682409326908511,-6.78235172460083,0.173219906512067
"125",4,200,60,80,40,134.73,200,176.653,506.4177772,"RH","off","scale","acute","60-80-40",435.4717,10,"DT07",0.807776261,-57.10420656,-48.6689739271807,0.794753601339079,-42.6424296115865,0.746102487527048,-0.509340052813911,0.202550128030153
"126",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",24.9189,19,"DT07",1.199906813,-51.10719775,51.5304265552465,0.989096698546176,56.5164331234133,1.09493502339549,-63.3505815570766,0.18658520792337
"127",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",26.5939,12,"DT07",1.197855182,-53.46280981,46.6884769433559,0.813946540324297,72.5639081493058,1.44029417791815,-162.135173754634,0.134404887838395
"128",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",44.174,2,"DT07",1.343713569,-62.58992397,50.2691945957515,0.820101153257466,96.8322800386398,0.330628700698279,-41.3708922744942,0.306426851798654
"129",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",23.8018,28,"DT07",1.227582674,-25.00964713,45.1018383908135,0.906095115230338,63.6395078496071,0.734304186340199,1.96334996231639,0.311404605466191
"130",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",47.079,3,"DT07",0.701053109,-67.851199,46.6189548851676,0.731214648695157,52.1581784879968,0.515849165077091,-71.7721296701551,0.304582887858569
"131",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",33.4636,14,"DT07",0.70276527,-78.67322542,49.1605996578546,0.840864383341723,50.2385900408836,0.796929923970347,-83.2338555528647,0.25471130447573
"132",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",41.2371,24,"DT07",1.085415246,-38.91658475,50.9178043805075,0.825894907111862,46.4497886623972,0.588847240451496,-103.381947667903,0.219745246011055
"133",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",42.5214,9,"DT07",1.331155403,-42.06308173,49.1790219164742,0.807009203317009,40.8431480402283,0.625494090309892,-17.8165251302493,0.11891461891758
"134",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",128.2143,7,"DT07",0.518242971,-33.40608309,49.0370164456781,0.81661733139345,47.2327991477917,0.666827324936308,-19.9015383958115,0.0742619604998157
"135",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",118.8755,15,"DT07",0.906211825,-65.94326785,49.024355449586,0.780418638732745,44.3810822853198,0.730179609429935,-11.1709684276942,0.216467831422139
"136",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",121.1432,23,"DT07",0.938912541,-36.33972063,46.8907212521967,0.792426122999541,43.4226364805211,0.69033191126205,-4.00713654159989,0.242516697645213
"137",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",135.2054,20,"DT07",1.168264029,-50.17860686,52.6026019113395,0.798888610636605,42.5862943199883,0.712514480991908,10.093788279664,0.220335655946901
"138",8,100,60,80,40,67.365,100,88.327,253.2088886,"LH","off","scale","acute","60-80-40",249.948,6,"DT07",0.765002481,-51.53265831,50.0319921081042,0.776921488570342,44.7216121057753,0.737962583412121,-7.14738709640289,0.134979767585996
"139",8,100,60,80,40,67.365,100,88.327,253.2088886,"LH","off","scale","acute","60-80-40",224.3259,26,"DT07",0.857169991,-23.39452232,49.5269427148307,0.79370175401311,43.6929566602493,0.737124700965589,4.18981989872287,0.17719424655943
"140",9,200,60,80,40,134.73,200,176.653,506.4177772,"LH","off","scale","acute","60-80-40",460.2979,1,"DT07",0.431493358,-58.99124052,50.5546890994448,0.790754279611097,42.1268726657171,0.720124935861082,16.7812994805499,0.198570239742757
"141",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",38.9144,17,"DT09",1.078855434,113.4384947,-15.6380200712325,0.57463304852535,-9.33560674955541,0.462988989191868,68.4853945027406,0.906996128215576
"142",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",33.5418,30,"DT09",0.804585991,-16.21199624,-14.4621401151246,0.556000732780015,-25.4321301925307,0.389802780795832,63.5430992900335,0.581500503023159
"143",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",34.6696,20,"DT09",0.598478082,22.54187594,-5.18025897095811,0.494581813427015,-32.2003293775741,0.356470051642451,52.1519105508939,0.972862087819888
"144",0,6,60,80,40,4.042,6,5.299,15.19253332,"RH","off","scale","acute","60-80-40",36.7255,24,"DT09",0.72214863,29.43835787,-16.3260995134877,0.480258202184157,-32.8327506176992,0.356392710206606,57.1568923214408,0.977862783517485
"145",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",48.7202,3,"DT09",0.752584204,-22.2281483,4.18162019772501,0.620402314966048,4.03891550268366,0.302474743704982,47.9683599630196,0.83588485542401
"146",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",161.1188,5,"DT09",0.730366326,77.24961714,-6.82705849155448,0.525617221022727,4.48165399162772,0.230320126833471,54.6907257333642,0.730585605711664
"147",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",53.9823,21,"DT09",1.062008237,11.36713924,-3.84732959301931,0.530406885859701,10.0472331468782,0.48039170684674,49.4726024950999,0.652039059407377
"148",1,10,60,80,40,6.736,10,8.832,25.32088886,"RH","off","scale","acute","60-80-40",40.7689,29,"DT09",0.571011308,12.7909976,-3.80006095782716,0.392864808276243,-20.0641194388938,0.404946547624095,46.196376686082,0.62968059076439
"149",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",144.3755,18,"DT09",0.733389894,12.13843648,-1.29031068303235,0.519596336537551,-13.351497625311,0.435410447364622,31.7531941480292,0.413525738086711
"150",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",158.3717,8,"DT09",0.925284698,0.788499356,-11.0225979922643,0.50746068486838,-12.9507635336674,0.542538349856716,22.2080251297944,0.416295109171762
"151",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",143.6495,28,"DT09",0.990112293,37.87736872,-3.64729216427517,0.535288330024464,-7.41732913072627,0.451867846682205,25.6190186583545,0.400659003957128
"152",2,50,60,80,40,33.682,50,44.163,126.6044443,"RH","off","scale","acute","60-80-40",194.8804,1,"DT09",1.131261325,-0.076831711,-5.96555461043144,0.543148149795363,-9.05152858579402,0.471107251973128,21.8227863078306,0.441999351418264
"153",3,100,60,80,40,67.365,100,88.327,253.2088886,"RH","off","scale","acute","60-80-40",220.9861,11,"DT09",0.411206219,-11.96681813,-7.06592077293826,0.520476842357045,-12.9794730826148,0.402799205119621,31.3131944697068,0.392850874140966
"154",3,100,60,80,40,67.365,100,88.327,253.2088886,"RH","off","scale","acute","60-80-40",229.0851,4,"DT09",0.269380557,26.76336785,-8.97385260180033,0.539700078508762,-10.0607514030503,0.443598069927547,27.2366541102087,0.445368729320193
"155",4,200,60,80,40,134.73,200,176.653,506.4177772,"RH","off","scale","acute","60-80-40",475.7085,10,"DT09",0.651777211,-39.59749886,-3.31322860750231,0.520881821280142,-9.01721395267802,0.424205696396117,21.6771652293714,0.397665657084722
"156",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",28.8627,19,"DT09",0.571075273,-31.62813167,-0.0776840024268495,0.72778636701848,27.0025925170144,0.49397100057666,-67.3314127173913,0.847929203765048
"157",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",36.847,13,"DT09",0.883064381,-55.51589655,12.2197563391185,0.524996938018759,38.3875825657992,0.278291987737566,-58.6895494077319,0.799174903379264
"158",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",365.945,16,"DT09",0.987300744,5.047257111,10.1522446626178,0.532462234145544,138.391416805803,0.0753749251225188,-57.6888458681938,0.873495444600905
"159",5,6,60,80,40,4.042,6,5.299,15.19253332,"LH","off","scale","acute","60-80-40",38.5459,25,"DT09",0.806446894,8.289379841,16.8099362294862,0.492023522870115,19.3236393797457,0.366954968134696,-72.4979461073535,0.820145820320438
"160",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",61.3533,2,"DT09",1.078063657,-7.911810433,6.90611736619684,0.491106839036492,28.1917958268616,0.415077135232818,-45.7142456095276,0.69878807923724
"161",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",55.9939,6,"DT09",0.882880546,4.283460675,1.37944097069482,0.59733862254288,17.8080457839662,0.421165247794236,-47.9271852235719,0.682109308973256
"162",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",40.523,14,"DT09",0.712731333,-31.66840971,-5.41106403825358,0.592437415974215,-0.550562350446,0.418549004242921,-41.0419206956799,0.704155131139124
"163",6,10,60,80,40,6.736,10,8.832,25.32088886,"LH","off","scale","acute","60-80-40",47.3355,22,"DT09",0.859054937,33.80385866,-1.90999619772748,0.515612053356047,13.0909744552613,0.440324553630802,-50.9044722017011,0.783151821663222
"164",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",128.6384,23,"DT09",0.742302848,11.53081642,6.84728019532974,0.557989341868545,11.0353180070724,0.500544465301049,-20.1119766095622,0.493869588895261
"165",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",364.8281,27,"DT09",0.727608468,13.55772773,4.9362204057378,0.553806828800142,10.4974367598199,0.461050756988512,-25.7925112186101,0.472002756016325
"166",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",440.7219,12,"DT09",0.754303992,-7.229317133,6.45465362877781,0.536600245961462,16.3575789130954,0.454209234297472,-28.9699442377239,0.493645941761953
"167",7,50,60,80,40,33.682,50,44.163,126.6044443,"LH","off","scale","acute","60-80-40",520.6938,9,"DT09",1.094670741,-1.173035242,3.35793687741625,0.521691336851501,16.6311470397803,0.458431505806625,-30.2708172192579,0.413166207059634
"168",8,100,60,80,40,67.365,100,88.327,253.2088886,"LH","off","scale","acute","60-80-40",240.3666,7,"DT09",0.446576017,-8.77980414,4.0831431977108,0.543520788338071,8.06011239316234,0.486929487677668,-22.7365978485674,0.463931798400611
"169",8,100,60,80,40,67.365,100,88.327,253.2088886,"LH","off","scale","acute","60-80-40",232.4355,26,"DT09",0.47354927,34.23444934,5.9217037097427,0.522286289660544,12.5871453476568,0.48696264753458,-25.5908592581317,0.420739772030615
